time,temperature_2m (°F),relativehumidity_2m (%),cloudcover (%),direct_radiation (W/m²),diffuse_radiation (W/m²)
2020-12-26T12:00,60.6,59,30,125,216
2020-12-26T13:00,62.9,51,42,255,158
2020-12-26T14:00,62.2,54,37,192,155
2020-12-26T15:00,61.5,54,30,114,131
2020-12-26T16:00,60.4,56,23,23,88
2020-12-26T17:00,59.7,59,29,4,19
2020-12-26T18:00,57.2,64,26,0,0
2020-12-26T19:00,52.8,75,30,0,0
2020-12-26T20:00,51.8,76,29,0,0
2020-12-26T21:00,50.5,78,30,0,0
2020-12-26T22:00,49.6,79,30,0,0
2020-12-26T23:00,48,82,30,0,0
2020-12-27T00:00,46.9,84,30,0,0
2020-12-27T01:00,44.4,91,36,0,0
2020-12-27T02:00,44.9,88,58,0,0
2020-12-27T03:00,46.1,86,68,0,0
2020-12-27T04:00,47.5,83,62,0,0
2020-12-27T05:00,47.7,83,100,0,0
2020-12-27T06:00,47.3,84,100,0,0
2020-12-27T07:00,45.3,85,100,0,0
2020-12-27T08:00,45,85,94,0,11
2020-12-27T09:00,48.4,78,61,28,84
2020-12-27T10:00,51.1,71,46,131,125
2020-12-27T11:00,52.9,68,46,252,139
2020-12-27T12:00,55.7,67,46,190,203
2020-12-27T13:00,59.2,56,31,245,176
2020-12-27T14:00,60.9,48,25,281,124
2020-12-27T15:00,61.9,44,4,248,74
2020-12-27T16:00,61.2,45,15,130,49
2020-12-27T17:00,57.7,52,32,19,15
2020-12-27T18:00,56.1,53,61,0,0
2020-12-27T19:00,54.4,64,76,0,0
2020-12-27T20:00,54,67,77,0,0
2020-12-27T21:00,53.9,64,83,0,0
2020-12-27T22:00,53.7,62,83,0,0
2020-12-27T23:00,53.7,57,95,0,0
2020-12-28T00:00,53.2,63,100,0,0
2020-12-28T01:00,49.2,78,100,0,0
2020-12-28T02:00,49.8,82,100,0,0
2020-12-28T03:00,49.3,84,100,0,0
2020-12-28T04:00,48.9,85,100,0,0
2020-12-28T05:00,48,86,100,0,0
2020-12-28T06:00,48.5,84,87,0,0
2020-12-28T07:00,48.9,78,89,0,0
2020-12-28T08:00,49.4,77,86,8,14
2020-12-28T09:00,51.6,75,92,67,63
2020-12-28T10:00,53.8,67,89,178,96
2020-12-28T11:00,55.1,60,47,154,149
2020-12-28T12:00,55.9,57,56,280,140
2020-12-28T13:00,56.3,49,89,263,135
2020-12-28T14:00,57.9,51,17,222,91
2020-12-28T15:00,58.8,47,40,108,124
2020-12-28T16:00,57.8,49,43,39,52
2020-12-28T17:00,57.3,51,33,12,13
2020-12-28T18:00,55.9,55,31,0,0
2020-12-28T19:00,51.1,71,29,0,0
2020-12-28T20:00,49.1,78,27,0,0
2020-12-28T21:00,47.8,82,26,0,0
2020-12-28T22:00,46.3,85,25,0,0
2020-12-28T23:00,45.3,85,27,0,0
2020-12-29T00:00,44.1,86,28,0,0
2020-12-29T01:00,41.9,91,31,0,0
2020-12-29T02:00,41.6,92,34,0,0
2020-12-29T03:00,41.4,93,3,0,0
2020-12-29T04:00,38.5,95,4,0,0
2020-12-29T05:00,38.8,95,5,0,0
2020-12-29T06:00,40.2,94,8,0,0
2020-12-29T07:00,43.4,87,4,0,0
2020-12-29T08:00,43.2,86,6,16,12
2020-12-29T09:00,46,78,4,118,49
2020-12-29T10:00,49.1,69,4,254,66
2020-12-29T11:00,51.6,66,0,364,74
2020-12-29T12:00,53.2,64,0,424,77
2020-12-29T13:00,56.3,56,0,424,78
2020-12-29T14:00,58.6,49,0,378,73
2020-12-29T15:00,59.1,50,0,276,65
2020-12-29T16:00,58.6,51,0,139,49
2020-12-29T17:00,54.1,61,0,23,14
2020-12-29T18:00,49.6,70,17,0,0
2020-12-29T19:00,47,71,0,0,0
2020-12-29T20:00,49.1,62,0,0,0
2020-12-29T21:00,44,72,0,0,0
2020-12-29T22:00,40.3,82,0,0,0
2020-12-29T23:00,40.2,85,2,0,0
2020-12-30T00:00,40.7,85,1,0,0
2020-12-30T01:00,39.7,81,0,0,0
2020-12-30T02:00,40.7,82,24,0,0
2020-12-30T03:00,39.8,83,13,0,0
2020-12-30T04:00,37,85,8,0,0
2020-12-30T05:00,35.5,85,15,0,0
2020-12-30T06:00,35.3,85,6,0,0
2020-12-30T07:00,38,82,22,0,0
2020-12-30T08:00,39.1,80,21,16,13
2020-12-30T09:00,43.2,77,27,98,63
2020-12-30T10:00,46.6,74,43,207,97
2020-12-30T11:00,49.7,63,61,123,210
2020-12-30T12:00,52.1,55,42,283,164
2020-12-30T13:00,55.4,46,20,263,180
2020-12-30T14:00,57.5,45,1,297,120
2020-12-30T15:00,57.5,42,22,279,65
2020-12-30T16:00,56.5,49,27,117,63
2020-12-30T17:00,54.6,51,27,16,20
2020-12-30T18:00,50.3,60,29,0,0
2020-12-30T19:00,48.1,73,42,0,0
2020-12-30T20:00,46.7,78,31,0,0
2020-12-30T21:00,46,79,21,0,0
2020-12-30T22:00,45.6,80,17,0,0
2020-12-30T23:00,47.3,72,3,0,0
2020-12-31T00:00,41.9,81,16,0,0
2020-12-31T01:00,40.2,81,59,0,0
2020-12-31T02:00,43.6,89,100,0,0
2020-12-31T03:00,46.4,82,100,0,0
2020-12-31T04:00,44.9,86,100,0,0
2020-12-31T05:00,45.7,83,65,0,0
2020-12-31T06:00,44.4,85,42,0,0
2020-12-31T07:00,43.4,84,1,0,0
2020-12-31T08:00,43.8,85,4,15,11
2020-12-31T09:00,47.3,83,3,91,58
2020-12-31T10:00,50.5,78,4,193,95
2020-12-31T11:00,51.9,75,19,311,106
2020-12-31T12:00,52.6,72,4,385,95
2020-12-31T13:00,55.2,57,0,381,93
2020-12-31T14:00,57.4,56,59,377,73
2020-12-31T15:00,57.7,56,78,275,65
2020-12-31T16:00,57.7,57,30,139,49
2020-12-31T17:00,52.3,69,19,24,15
2020-12-31T18:00,53.4,61,17,0,0
2020-12-31T19:00,53.1,62,22,0,0
2020-12-31T20:00,47.8,74,19,0,0
2020-12-31T21:00,45,80,1,0,0
2020-12-31T22:00,44.2,82,0,0,0
2020-12-31T23:00,44.6,81,0,0,0
2021-01-01T00:00,44.4,81,0,0,0
2021-01-01T01:00,43.4,84,0,0,0
2021-01-01T02:00,43.2,83,0,0,0
2021-01-01T03:00,44.1,84,0,0,0
2021-01-01T04:00,42.7,84,0,0,0
2021-01-01T05:00,41,87,2,0,0
2021-01-01T06:00,41.1,88,0,0,0
2021-01-01T07:00,40.8,87,0,0,0
2021-01-01T08:00,43.4,81,0,16,12
2021-01-01T09:00,46.6,73,0,123,47
2021-01-01T10:00,48.9,67,0,258,63
2021-01-01T11:00,52.2,58,1,365,72
2021-01-01T12:00,54.4,55,9,423,77
2021-01-01T13:00,58.1,48,16,420,81
2021-01-01T14:00,58.5,45,42,327,100
2021-01-01T15:00,58.5,47,29,171,120
2021-01-01T16:00,58.1,47,29,70,88
2021-01-01T17:00,59.2,42,28,7,24
2021-01-01T18:00,57.7,44,27,0,0
2021-01-01T19:00,47.1,75,13,0,0
2021-01-01T20:00,46,79,1,0,0
2021-01-01T21:00,43.3,86,0,0,0
2021-01-01T22:00,41.7,89,0,0,0
2021-01-01T23:00,41.7,87,28,0,0
2021-01-02T00:00,43.9,84,30,0,0
2021-01-02T01:00,42.2,82,31,0,0
2021-01-02T02:00,42.5,85,57,0,0
2021-01-02T03:00,43.1,84,18,0,0
2021-01-02T04:00,39.4,87,16,0,0
2021-01-02T05:00,40.1,85,21,0,0
2021-01-02T06:00,41.1,81,47,0,0
2021-01-02T07:00,40,78,90,0,0
2021-01-02T08:00,41.2,77,75,15,11
2021-01-02T09:00,46.1,69,91,88,61
2021-01-02T10:00,51.4,58,97,199,93
2021-01-02T11:00,54.2,51,96,29,147
2021-01-02T12:00,56.4,48,93,20,163
2021-01-02T13:00,59.7,39,100,64,165
2021-01-02T14:00,59.3,48,95,57,130
2021-01-02T15:00,59.3,48,100,51,84
2021-01-02T16:00,58.2,59,100,37,53
2021-01-02T17:00,59.6,45,45,17,14
2021-01-02T18:00,55.2,57,47,0,0
2021-01-02T19:00,52.2,65,100,0,0
2021-01-02T20:00,52.3,63,100,0,0
2021-01-02T21:00,52.7,64,100,0,0
2021-01-02T22:00,53.7,61,100,0,0
2021-01-02T23:00,50.8,68,74,0,0
2021-01-03T00:00,50.4,71,76,0,0
2021-01-03T01:00,49.4,79,68,0,0
2021-01-03T02:00,51.5,73,45,0,0
2021-01-03T03:00,51,76,56,0,0
2021-01-03T04:00,51.4,73,41,0,0
2021-01-03T05:00,49.1,78,50,0,0
2021-01-03T06:00,47.3,83,41,0,0
2021-01-03T07:00,47.8,84,32,0,0
2021-01-03T08:00,47.9,83,43,13,13
2021-01-03T09:00,52.3,77,67,108,49
2021-01-03T10:00,55,72,56,220,71
2021-01-03T11:00,56.2,73,35,177,157
2021-01-03T12:00,57.1,71,29,284,146
2021-01-03T13:00,60.2,59,34,216,186
2021-01-03T14:00,60.5,67,70,158,182
2021-01-03T15:00,60.1,67,34,61,171
2021-01-03T16:00,59,69,30,23,96
2021-01-03T17:00,56,78,30,4,24
2021-01-03T18:00,55.6,77,35,0,0
2021-01-03T19:00,51,83,73,0,0
2021-01-03T20:00,50.9,84,89,0,0
2021-01-03T21:00,51.5,84,89,0,0
2021-01-03T22:00,52.4,82,86,0,0
2021-01-03T23:00,53.2,80,68,0,0
2021-01-04T00:00,53.7,81,55,0,0
2021-01-04T01:00,52.3,85,59,0,0
2021-01-04T02:00,50.8,87,44,0,0
2021-01-04T03:00,50.8,87,36,0,0
2021-01-04T04:00,49.2,90,31,0,0
2021-01-04T05:00,48.8,90,29,0,0
2021-01-04T06:00,49,90,28,0,0
2021-01-04T07:00,48.5,88,24,0,0
2021-01-04T08:00,49.5,82,10,11,14
2021-01-04T09:00,54.1,71,24,117,49
2021-01-04T10:00,57.7,59,41,239,69
2021-01-04T11:00,60,56,63,191,155
2021-01-04T12:00,61.5,52,66,326,123
2021-01-04T13:00,64.7,46,67,222,183
2021-01-04T14:00,64.4,45,94,100,151
2021-01-04T15:00,63.1,51,100,13,70
2021-01-04T16:00,62.2,55,100,17,44
2021-01-04T17:00,62.3,57,100,0,8
2021-01-04T18:00,61.3,64,43,0,0
2021-01-04T19:00,58.2,78,57,0,0
2021-01-04T20:00,57.7,81,43,0,0
2021-01-04T21:00,55.8,82,54,0,0
2021-01-04T22:00,52.3,84,12,0,0
2021-01-04T23:00,50.9,87,13,0,0
2021-01-05T00:00,49.7,88,7,0,0
2021-01-05T01:00,47.5,93,11,0,0
2021-01-05T02:00,47.2,92,77,0,0
2021-01-05T03:00,47.3,91,80,0,0
2021-01-05T04:00,45.3,92,100,0,0
2021-01-05T05:00,45,92,75,0,0
2021-01-05T06:00,44.2,93,66,0,0
2021-01-05T07:00,44.2,91,60,0,0
2021-01-05T08:00,44.9,90,79,8,12
2021-01-05T09:00,47.2,88,79,29,66
2021-01-05T10:00,49.8,81,79,105,125
2021-01-05T11:00,51.7,77,79,117,177
2021-01-05T12:00,54.1,76,23,190,217
2021-01-05T13:00,57.6,65,0,314,150
2021-01-05T14:00,59.3,58,25,391,73
2021-01-05T15:00,59.6,57,23,288,66
2021-01-05T16:00,58.7,56,14,149,53
2021-01-05T17:00,53.4,72,8,26,20
2021-01-05T18:00,52.8,72,22,0,0
2021-01-05T19:00,49,84,28,0,0
2021-01-05T20:00,48.6,89,29,0,0
2021-01-05T21:00,44.3,92,20,0,0
2021-01-05T22:00,47.8,85,25,0,0
2021-01-05T23:00,47.5,87,28,0,0
2021-01-06T00:00,45.8,89,29,0,0
2021-01-06T01:00,42.8,95,28,0,0
2021-01-06T02:00,44.1,94,90,0,0
2021-01-06T03:00,42.6,95,63,0,0
2021-01-06T04:00,38.9,96,74,0,0
2021-01-06T05:00,37.2,96,84,0,0
2021-01-06T06:00,38.3,96,79,0,0
2021-01-06T07:00,39.6,94,83,0,0
2021-01-06T08:00,40.1,92,84,5,12
2021-01-06T09:00,42.5,90,65,32,75
2021-01-06T10:00,46,75,29,123,135
2021-01-06T11:00,48.7,76,32,209,167
2021-01-06T12:00,52.2,71,32,292,157
2021-01-06T13:00,55.9,57,34,190,217
2021-01-06T14:00,59.7,50,33,161,188
2021-01-06T15:00,61.4,51,35,66,183
2021-01-06T16:00,61.3,51,0,81,89
2021-01-06T17:00,55.9,70,3,29,19
2021-01-06T18:00,53.4,69,1,0,0
2021-01-06T19:00,47.7,84,26,0,0
2021-01-06T20:00,47.8,84,27,0,0
2021-01-06T21:00,46.2,85,24,0,0
2021-01-06T22:00,45.1,86,17,0,0
2021-01-06T23:00,42.9,88,19,0,0
2021-01-07T00:00,43.2,86,9,0,0
2021-01-07T01:00,43.2,89,1,0,0
2021-01-07T02:00,42,89,86,0,0
2021-01-07T03:00,42.1,89,76,0,0
2021-01-07T04:00,39.5,87,100,0,0
2021-01-07T05:00,39.7,88,100,0,0
2021-01-07T06:00,40.4,86,100,0,0
2021-01-07T07:00,41.3,82,100,0,0
2021-01-07T08:00,41.2,82,100,1,19
2021-01-07T09:00,43.1,77,100,20,86
2021-01-07T10:00,44.6,77,100,47,146
2021-01-07T11:00,47,73,75,32,198
2021-01-07T12:00,48.6,69,31,100,233
2021-01-07T13:00,53.2,55,15,207,212
2021-01-07T14:00,54.8,54,2,322,110
2021-01-07T15:00,55.7,54,0,300,66
2021-01-07T16:00,55,56,1,155,53
2021-01-07T17:00,49,72,2,30,21
2021-01-07T18:00,47.9,74,22,0,0
2021-01-07T19:00,45.9,78,20,0,0
2021-01-07T20:00,40.3,90,5,0,0
2021-01-07T21:00,38.8,92,8,0,0
2021-01-07T22:00,39.4,89,22,0,0
2021-01-07T23:00,39.1,89,27,0,0
2021-01-08T00:00,41.4,88,48,0,0
2021-01-08T01:00,42.6,87,81,0,0
2021-01-08T02:00,43.2,79,88,0,0
2021-01-08T03:00,44.1,76,87,0,0
2021-01-08T04:00,44.3,73,79,0,0
2021-01-08T05:00,44.7,75,51,0,0
2021-01-08T06:00,43.8,81,41,0,0
2021-01-08T07:00,44.3,78,61,0,0
2021-01-08T08:00,42.1,86,46,13,14
2021-01-08T09:00,46,68,20,131,47
2021-01-08T10:00,48.3,60,0,273,64
2021-01-08T11:00,52.1,47,9,383,73
2021-01-08T12:00,59.6,37,10,444,76
2021-01-08T13:00,63.1,29,0,458,76
2021-01-08T14:00,61.4,35,2,398,77
2021-01-08T15:00,62.2,32,20,293,67
2021-01-08T16:00,60.9,39,15,140,54
2021-01-08T17:00,59.2,47,10,29,18
2021-01-08T18:00,56.8,59,3,0,0
2021-01-08T19:00,52.1,72,8,0,0
2021-01-08T20:00,49.6,82,2,0,0
2021-01-08T21:00,49.2,85,5,0,0
2021-01-08T22:00,48.9,87,1,0,0
2021-01-08T23:00,48.1,91,0,0,0
2021-01-09T00:00,48.3,92,0,0,0
2021-01-09T01:00,47.5,91,1,0,0
2021-01-09T02:00,47.8,91,77,0,0
2021-01-09T03:00,47.1,92,54,0,0
2021-01-09T04:00,44.1,93,69,0,0
2021-01-09T05:00,43.4,93,84,0,0
2021-01-09T06:00,43.7,92,100,0,0
2021-01-09T07:00,40.6,91,97,0,0
2021-01-09T08:00,42.3,96,96,17,12
2021-01-09T09:00,45.8,90,88,128,47
2021-01-09T10:00,47.4,79,82,269,64
2021-01-09T11:00,49.1,70,54,101,142
2021-01-09T12:00,50.7,66,22,136,211
2021-01-09T13:00,54.3,54,2,202,206
2021-01-09T14:00,54.1,58,5,391,80
2021-01-09T15:00,55,55,4,299,67
2021-01-09T16:00,55.1,51,0,162,52
2021-01-09T17:00,56.2,54,0,36,20
2021-01-09T18:00,53.5,60,5,0,0
2021-01-09T19:00,48.9,72,17,0,0
2021-01-09T20:00,45.3,78,23,0,0
2021-01-09T21:00,43.7,81,20,0,0
2021-01-09T22:00,42.7,85,24,0,0
2021-01-09T23:00,42,87,22,0,0
2021-01-10T00:00,41.5,87,14,0,0
2021-01-10T01:00,41.1,90,13,0,0
2021-01-10T02:00,40.6,87,89,0,0
2021-01-10T03:00,39.1,89,87,0,0
2021-01-10T04:00,38.6,89,78,0,0
2021-01-10T05:00,38.8,89,74,0,0
2021-01-10T06:00,37.8,90,76,0,0
2021-01-10T07:00,36.9,90,76,0,0
2021-01-10T08:00,39.9,85,85,16,13
2021-01-10T09:00,43.8,71,62,111,57
2021-01-10T10:00,48.7,60,0,276,61
2021-01-10T11:00,51.4,47,0,383,74
2021-01-10T12:00,55,38,0,449,76
2021-01-10T13:00,59.3,30,1,449,77
2021-01-10T14:00,61,41,25,411,70
2021-01-10T15:00,61.6,42,14,302,67
2021-01-10T16:00,60.7,46,2,165,52
2021-01-10T17:00,57.3,55,3,30,21
2021-01-10T18:00,55.9,60,8,0,0
2021-01-10T19:00,50.5,77,4,0,0
2021-01-10T20:00,47.8,86,14,0,0
2021-01-10T21:00,46,87,29,0,0
2021-01-10T22:00,46,86,30,0,0
2021-01-10T23:00,48.6,80,30,0,0
2021-01-11T00:00,47.8,81,32,0,0
2021-01-11T01:00,45.9,86,32,0,0
2021-01-11T02:00,42.3,94,24,0,0
2021-01-11T03:00,41.2,95,8,0,0
2021-01-11T04:00,40.3,94,2,0,0
2021-01-11T05:00,39.7,90,15,0,0
2021-01-11T06:00,38.5,90,9,0,0
2021-01-11T07:00,38.2,86,22,0,0
2021-01-11T08:00,40,81,28,12,15
2021-01-11T09:00,46,72,19,114,55
2021-01-11T10:00,49.6,68,15,239,81
2021-01-11T11:00,52.2,67,29,373,80
2021-01-11T12:00,56.6,61,26,421,95
2021-01-11T13:00,60.1,48,25,440,88
2021-01-11T14:00,61.6,44,31,408,74
2021-01-11T15:00,63.2,42,45,290,77
2021-01-11T16:00,62.6,40,7,153,63
2021-01-11T17:00,60.5,44,8,37,23
2021-01-11T18:00,54.2,59,29,0,0
2021-01-11T19:00,49.3,74,28,0,0
2021-01-11T20:00,46.4,80,30,0,0
2021-01-11T21:00,44.1,85,30,0,0
2021-01-11T22:00,47.2,74,29,0,0
2021-01-11T23:00,47.7,73,30,0,0
2021-01-12T00:00,47.2,75,30,0,0
2021-01-12T01:00,41.8,85,30,0,0
2021-01-12T02:00,41.5,85,30,0,0
2021-01-12T03:00,43.4,84,30,0,0
2021-01-12T04:00,41.3,85,40,0,0
2021-01-12T05:00,39.7,84,67,0,0
2021-01-12T06:00,41.5,83,45,0,0
2021-01-12T07:00,40.8,81,39,0,0
2021-01-12T08:00,44,73,29,13,14
2021-01-12T09:00,48.4,61,33,95,62
2021-01-12T10:00,53.3,50,35,206,101
2021-01-12T11:00,55.1,48,62,170,180
2021-01-12T12:00,58.4,45,53,1,135
2021-01-12T13:00,63.7,35,31,142,193
2021-01-12T14:00,59.8,46,56,112,186
2021-01-12T15:00,61.3,45,79,198,97
2021-01-12T16:00,62.1,41,52,116,76
2021-01-12T17:00,61.7,43,28,36,24
2021-01-12T18:00,53.3,61,25,0,0
2021-01-12T19:00,49.4,72,30,0,0
2021-01-12T20:00,47.8,78,31,0,0
2021-01-12T21:00,46.5,80,32,0,0
2021-01-12T22:00,44.9,83,31,0,0
2021-01-12T23:00,45.1,82,32,0,0
2021-01-13T00:00,46,77,30,0,0
2021-01-13T01:00,46.1,76,29,0,0
2021-01-13T02:00,44.2,83,27,0,0
2021-01-13T03:00,43.2,85,26,0,0
2021-01-13T04:00,43.9,79,24,0,0
2021-01-13T05:00,41.5,84,28,0,0
2021-01-13T06:00,40.2,84,29,0,0
2021-01-13T07:00,43.6,70,30,0,0
2021-01-13T08:00,46.9,67,24,8,17
2021-01-13T09:00,49.6,59,26,75,76
2021-01-13T10:00,52.9,55,27,203,100
2021-01-13T11:00,55.7,55,26,344,93
2021-01-13T12:00,58.7,53,26,419,92
2021-01-13T13:00,63.1,48,23,441,84
2021-01-13T14:00,65.6,45,23,382,86
2021-01-13T15:00,66.8,44,23,281,80
2021-01-13T16:00,66.5,49,19,165,54
2021-01-13T17:00,62.2,62,23,41,22
2021-01-13T18:00,57.7,74,16,0,0
2021-01-13T19:00,52.8,83,0,0,0
2021-01-13T20:00,52.8,81,0,0,0
2021-01-13T21:00,52.6,82,0,0,0
2021-01-13T22:00,54.9,81,0,0,0
2021-01-13T23:00,54,82,3,0,0
2021-01-14T00:00,52.3,85,0,0,0
2021-01-14T01:00,50.5,91,12,0,0
2021-01-14T02:00,48.6,89,76,0,0
2021-01-14T03:00,47,88,79,0,0
2021-01-14T04:00,48.4,88,83,0,0
2021-01-14T05:00,47.9,87,81,0,0
2021-01-14T06:00,48.6,83,79,0,0
2021-01-14T07:00,49.8,80,71,0,0
2021-01-14T08:00,51,78,80,6,11
2021-01-14T09:00,51.7,80,80,28,53
2021-01-14T10:00,53.3,80,79,71,117
2021-01-14T11:00,54.2,80,84,118,199
2021-01-14T12:00,56.1,76,22,181,232
2021-01-14T13:00,59.9,69,9,413,104
2021-01-14T14:00,64.9,53,4,415,74
2021-01-14T15:00,65.3,50,4,314,66
2021-01-14T16:00,65.5,50,1,168,57
2021-01-14T17:00,60.4,64,3,44,24
2021-01-14T18:00,57,70,6,0,0
2021-01-14T19:00,51.6,81,1,0,0
2021-01-14T20:00,52,83,0,0,0
2021-01-14T21:00,47.1,86,0,0,0
2021-01-14T22:00,48.1,82,0,0,0
2021-01-14T23:00,50,79,0,0,0
2021-01-15T00:00,47.5,81,0,0,0
2021-01-15T01:00,42.4,87,0,0,0
2021-01-15T02:00,40.9,87,32,0,0
2021-01-15T03:00,39.8,87,0,0,0
2021-01-15T04:00,39.1,86,0,0,0
2021-01-15T05:00,39,85,1,0,0
2021-01-15T06:00,39.4,83,0,0,0
2021-01-15T07:00,39.3,81,12,0,0
2021-01-15T08:00,41.6,72,19,16,14
2021-01-15T09:00,49.4,61,26,112,59
2021-01-15T10:00,54.7,53,27,217,98
2021-01-15T11:00,57.9,47,24,362,93
2021-01-15T12:00,63.1,45,19,439,89
2021-01-15T13:00,66.6,36,16,449,89
2021-01-15T14:00,70.8,33,2,394,90
2021-01-15T15:00,69.8,35,0,315,69
2021-01-15T16:00,68.1,38,1,181,53
2021-01-15T17:00,65.4,44,21,47,24
2021-01-15T18:00,63.1,51,27,0,0
2021-01-15T19:00,58,64,3,0,0
2021-01-15T20:00,55,71,27,0,0
2021-01-15T21:00,54,78,29,0,0
2021-01-15T22:00,53.3,83,26,0,0
2021-01-15T23:00,50.9,88,16,0,0
2021-01-16T00:00,48.9,89,29,0,0
2021-01-16T01:00,45.6,94,18,0,0
2021-01-16T02:00,48.5,86,100,0,0
2021-01-16T03:00,48.9,82,100,0,0
2021-01-16T04:00,46.5,79,100,0,0
2021-01-16T05:00,46.2,76,84,0,0
2021-01-16T06:00,46,74,100,0,0
2021-01-16T07:00,45.3,72,100,0,0
2021-01-16T08:00,44.5,71,48,8,18
2021-01-16T09:00,50.2,64,8,77,75
2021-01-16T10:00,53.7,62,10,180,115
2021-01-16T11:00,56.9,56,17,378,75
2021-01-16T12:00,60.4,47,0,450,76
2021-01-16T13:00,64.9,38,0,460,76
2021-01-16T14:00,67.8,35,0,413,73
2021-01-16T15:00,68.9,34,0,315,66
2021-01-16T16:00,69.1,35,0,179,53
2021-01-16T17:00,69.9,33,2,47,24
2021-01-16T18:00,66.7,37,14,0,0
2021-01-16T19:00,55.1,62,14,0,0
2021-01-16T20:00,51.7,71,3,0,0
2021-01-16T21:00,50.5,73,0,0,0
2021-01-16T22:00,49,77,0,0,0
2021-01-16T23:00,48.2,81,0,0,0
2021-01-17T00:00,47.8,83,0,0,0
2021-01-17T01:00,45.8,90,0,0,0
2021-01-17T02:00,42.6,89,0,0,0
2021-01-17T03:00,41.6,91,0,0,0
2021-01-17T04:00,40.5,92,0,0,0
2021-01-17T05:00,40,93,0,0,0
2021-01-17T06:00,40.1,92,0,0,0
2021-01-17T07:00,43.3,81,0,0,0
2021-01-17T08:00,45.7,70,0,19,13
2021-01-17T09:00,52.4,60,0,134,46
2021-01-17T10:00,58.6,48,0,276,64
2021-01-17T11:00,61.7,48,0,390,72
2021-01-17T12:00,65,46,0,457,76
2021-01-17T13:00,70.3,35,0,467,77
2021-01-17T14:00,73,29,0,420,74
2021-01-17T15:00,73.2,29,0,322,67
2021-01-17T16:00,73.2,28,0,186,54
2021-01-17T17:00,68.7,43,0,50,26
2021-01-17T18:00,62.2,47,0,0,0
2021-01-17T19:00,55,64,0,0,0
2021-01-17T20:00,53.2,70,0,0,0
2021-01-17T21:00,50.2,76,0,0,0
2021-01-17T22:00,49.8,75,0,0,0
2021-01-17T23:00,48.7,77,0,0,0
2021-01-18T00:00,48.5,79,0,0,0
2021-01-18T01:00,44.5,86,0,0,0
2021-01-18T02:00,45.5,85,0,0,0
2021-01-18T03:00,45.7,86,0,0,0
2021-01-18T04:00,45.1,85,0,0,0
2021-01-18T05:00,44.8,88,2,0,0
2021-01-18T06:00,45.4,84,5,0,0
2021-01-18T07:00,45.3,77,4,0,0
2021-01-18T08:00,49.6,66,5,19,13
2021-01-18T09:00,54.1,53,41,122,55
2021-01-18T10:00,58.8,45,0,242,87
2021-01-18T11:00,63.6,40,0,399,71
2021-01-18T12:00,66.6,36,0,466,76
2021-01-18T13:00,71.1,28,0,478,76
2021-01-18T14:00,73.1,27,0,433,73
2021-01-18T15:00,73.5,25,0,334,67
2021-01-18T16:00,73.3,23,0,196,54
2021-01-18T17:00,70.4,29,0,55,26
2021-01-18T18:00,63.9,34,0,0,0
2021-01-18T19:00,56.9,40,0,0,0
2021-01-18T20:00,54.4,43,0,0,0
2021-01-18T21:00,53.5,43,0,0,0
2021-01-18T22:00,57,37,0,0,0
2021-01-18T23:00,56.4,38,0,0,0
2021-01-19T00:00,50.4,51,0,0,0
2021-01-19T01:00,49.5,51,0,0,0
2021-01-19T02:00,50.4,40,3,0,0
2021-01-19T03:00,51.7,38,0,0,0
2021-01-19T04:00,52.1,31,0,0,0
2021-01-19T05:00,48.7,32,10,0,0
2021-01-19T06:00,48,27,16,0,0
2021-01-19T07:00,49.5,24,13,0,0
2021-01-19T08:00,51.7,22,26,16,11
2021-01-19T09:00,56.6,18,16,71,55
2021-01-19T10:00,60.2,16,1,172,72
2021-01-19T11:00,63.4,17,0,420,72
2021-01-19T12:00,66.3,16,0,490,76
2021-01-19T13:00,71.2,10,0,500,78
2021-01-19T14:00,72.1,8,0,453,74
2021-01-19T15:00,72.4,8,0,349,68
2021-01-19T16:00,72.1,7,0,205,55
2021-01-19T17:00,67.2,10,0,59,27
2021-01-19T18:00,62.5,13,0,0,1
2021-01-19T19:00,55.6,19,0,0,0
2021-01-19T20:00,51.7,24,0,0,0
2021-01-19T21:00,50.2,29,0,0,0
2021-01-19T22:00,49.1,31,0,0,0
2021-01-19T23:00,47.8,33,0,0,0
2021-01-20T00:00,46.6,34,0,0,0
2021-01-20T01:00,44.8,35,0,0,0
2021-01-20T02:00,47,37,0,0,0
2021-01-20T03:00,42.3,44,0,0,0
2021-01-20T04:00,38.9,50,0,0,0
2021-01-20T05:00,38,55,0,0,0
2021-01-20T06:00,37.6,57,0,0,0
2021-01-20T07:00,38.4,56,0,0,0
2021-01-20T08:00,42.4,46,0,23,13
2021-01-20T09:00,49.3,34,0,147,49
2021-01-20T10:00,55.3,28,0,298,64
2021-01-20T11:00,58.9,24,0,419,73
2021-01-20T12:00,61.2,22,0,489,77
2021-01-20T13:00,65.4,18,0,500,78
2021-01-20T14:00,68.5,16,0,452,74
2021-01-20T15:00,69.6,15,0,349,68
2021-01-20T16:00,68.8,15,0,206,56
2021-01-20T17:00,63.4,19,0,60,28
2021-01-20T18:00,56.8,28,0,0,1
2021-01-20T19:00,49.6,37,0,0,0
2021-01-20T20:00,48.3,39,0,0,0
2021-01-20T21:00,50.5,38,0,0,0
2021-01-20T22:00,50.7,38,0,0,0
